uri,datetime
www.npr.org,2016-11-29T14:11:41
www.npr.org,2016-11-29T14:11:41
www.npr.org,2016-11-29T15:06:57
www.npr.org,2016-11-29T15:10:42
www.npr.org,2016-11-29T15:10:43
www.npr.org,2016-11-29T15:49:35
www.npr.org,2016-11-29T15:50:04
www.npr.org,2016-11-29T15:51:18
www.npr.org,2016-11-29T16:10:06
www.npr.org,2016-11-29T16:10:07
www.npr.org,2016-11-29T16:33:32
www.npr.org,2016-11-29T16:33:34
www.npr.org,2016-11-29T17:09:41
www.npr.org,2016-11-29T17:10:03
www.npr.org,2016-11-29T17:10:03
www.npr.org,2016-11-29T17:42:11
www.npr.org,2016-11-29T18:01:13
www.npr.org,2016-11-29T18:01:26
www.npr.org,2016-11-29T18:10:47
www.npr.org,2016-11-29T18:10:48
www.npr.org,2016-11-29T18:14:50
www.npr.org,2016-11-29T18:18:28
www.npr.org,2016-11-29T18:37:27
www.npr.org,2016-11-29T18:37:45
www.npr.org,2016-11-29T18:38:38
www.npr.org,2016-11-29T19:10:24
www.npr.org,2016-11-29T19:10:24
www.npr.org,2016-11-29T19:16:36
www.npr.org,2016-11-29T19:16:36
www.npr.org,2016-11-29T19:16:39
www.npr.org,2016-11-29T19:20:42
www.npr.org,2016-11-29T19:20:44
www.npr.org,2016-11-29T19:20:45
www.npr.org,2016-11-29T19:28:44
www.npr.org,2016-11-29T19:29:26
www.npr.org,2016-11-29T19:29:27
www.npr.org,2016-11-29T20:10:23
www.npr.org,2016-11-29T20:10:24
www.npr.org,2016-11-29T21:09:24
www.npr.org,2016-11-29T21:09:25
www.npr.org,2016-11-29T22:10:56
www.npr.org,2016-11-29T22:10:56
www.npr.org,2016-11-29T23:11:01
www.npr.org,2016-11-29T23:11:01
www.npr.org,2016-11-30T00:09:57
www.npr.org,2016-11-30T00:09:57
www.npr.org,2016-11-30T01:11:31
www.npr.org,2016-11-30T01:11:32
www.npr.org,2016-11-30T01:44:24
www.npr.org,2016-11-30T01:45:47
www.npr.org,2016-11-30T01:46:59
www.npr.org,2016-11-30T02:10:33
www.npr.org,2016-11-30T02:10:34
www.npr.org,2016-11-30T03:09:15
www.npr.org,2016-11-30T03:09:15
www.npr.org,2016-11-30T04:09:51
www.npr.org,2016-11-30T04:09:52
www.npr.org,2016-11-30T05:12:09
www.npr.org,2016-11-30T05:12:10
www.npr.org,2016-11-30T06:09:13
www.npr.org,2016-11-30T06:09:13
www.npr.org,2016-11-30T07:09:43
www.npr.org,2016-11-30T07:09:44
www.npr.org,2016-11-30T07:13:17
www.npr.org,2016-11-30T07:13:22
www.npr.org,2016-11-30T07:13:25
www.npr.org,2016-11-30T08:13:11
www.npr.org,2016-11-30T08:13:12
www.npr.org,2016-11-30T08:23:54
www.npr.org,2016-11-30T09:07:27
www.npr.org,2016-11-30T09:07:29
www.npr.org,2016-11-30T09:11:12
www.npr.org,2016-11-30T09:11:13
www.npr.org,2016-11-30T10:00:22
www.npr.org,2016-11-30T10:12:43
www.npr.org,2016-11-30T10:12:43
www.npr.org,2016-11-30T10:19:30
www.npr.org,2016-11-30T10:19:31
www.npr.org,2016-11-30T10:19:43
www.npr.org,2016-11-30T10:36:11
www.npr.org,2016-11-30T10:36:16
www.npr.org,2016-11-30T10:36:18
www.npr.org,2016-11-30T11:09:33
www.npr.org,2016-11-30T11:09:34
www.npr.org,2016-11-30T12:10:00
www.npr.org,2016-11-30T12:10:01
www.npr.org,2016-11-30T13:09:45
www.npr.org,2016-11-30T13:09:46
www.npr.org,2016-11-30T13:39:48
www.npr.org,2016-11-30T13:40:10
www.npr.org,2016-11-30T13:40:24
www.npr.org,2016-11-30T14:09:39
www.npr.org,2016-11-30T14:09:40
www.npr.org,2016-11-30T14:38:56
www.npr.org,2016-11-30T14:39:01
www.npr.org,2016-11-30T14:39:07
www.npr.org,2016-11-30T14:47:51
www.npr.org,2016-11-30T15:10:17
www.npr.org,2016-11-30T15:10:17
www.npr.org,2016-11-30T15:38:43
www.npr.org,2016-11-30T15:38:45
www.npr.org,2016-11-30T16:10:23
www.npr.org,2016-11-30T16:10:23
www.npr.org,2016-11-30T17:10:12
www.npr.org,2016-11-30T17:10:13
www.npr.org,2016-11-30T17:31:01
www.npr.org,2016-11-30T18:09:41
www.npr.org,2016-11-30T18:09:42
www.npr.org,2016-11-30T18:19:20
www.npr.org,2016-11-30T18:20:00
www.npr.org,2016-11-30T18:52:24
www.npr.org,2016-11-30T18:53:00
www.npr.org,2016-11-30T18:53:51
www.npr.org,2016-11-30T19:10:44
www.npr.org,2016-11-30T19:10:44
www.npr.org,2016-11-30T19:15:04
www.npr.org,2016-11-30T19:15:07
www.npr.org,2016-11-30T19:15:17
www.npr.org,2016-11-30T19:23:15
www.npr.org,2016-11-30T19:23:54
www.npr.org,2016-11-30T19:23:55
www.npr.org,2016-11-30T20:09:41
www.npr.org,2016-11-30T20:09:41
www.npr.org,2016-11-30T21:09:57
www.npr.org,2016-11-30T21:09:58
www.npr.org,2016-11-30T21:41:25
www.npr.org,2016-11-30T21:41:25
www.npr.org,2016-11-30T21:41:27
www.npr.org,2016-11-30T22:10:08
www.npr.org,2016-11-30T22:10:09
www.npr.org,2016-11-30T23:09:37
www.npr.org,2016-11-30T23:09:38
www.wsj.com,2016-11-01T00:22:44
www.wsj.com,2016-11-01T00:22:45
www.wsj.com,2016-11-01T01:21:52
www.wsj.com,2016-11-01T01:21:52
www.wsj.com,2016-11-01T01:48:11
www.wsj.com,2016-11-01T02:27:24
www.wsj.com,2016-11-01T02:27:24
www.wsj.com,2016-11-01T03:24:18
www.wsj.com,2016-11-01T03:24:19
www.wsj.com,2016-11-01T04:25:03
www.wsj.com,2016-11-01T04:25:04
www.wsj.com,2016-11-01T05:23:08
www.wsj.com,2016-11-01T05:23:10
www.wsj.com,2016-11-01T05:56:17
www.wsj.com,2016-11-01T05:56:21
www.wsj.com,2016-11-01T06:24:51
www.wsj.com,2016-11-01T06:24:52
www.wsj.com,2016-11-01T07:25:01
www.wsj.com,2016-11-01T07:25:02
www.wsj.com,2016-11-01T08:19:55
www.wsj.com,2016-11-01T08:26:01
www.wsj.com,2016-11-01T08:26:02
www.wsj.com,2016-11-01T09:24:16
www.wsj.com,2016-11-01T09:24:17
www.wsj.com,2016-11-01T10:22:37
www.wsj.com,2016-11-01T10:22:38
www.wsj.com,2016-11-01T11:22:22
www.wsj.com,2016-11-01T11:22:22
www.wsj.com,2016-11-01T11:34:09
www.wsj.com,2016-11-01T11:34:09
www.wsj.com,2016-11-01T12:30:21
www.wsj.com,2016-11-01T12:30:22
www.wsj.com,2016-11-01T13:02:19
www.wsj.com,2016-11-01T13:02:19
www.wsj.com,2016-11-01T13:25:12
www.wsj.com,2016-11-01T13:25:13
www.wsj.com,2016-11-01T14:23:49
www.wsj.com,2016-11-01T14:23:50
www.wsj.com,2016-11-01T15:18:40
www.wsj.com,2016-11-01T15:22:30
www.wsj.com,2016-11-01T15:24:22
www.wsj.com,2016-11-01T15:24:23
www.wsj.com,2016-11-01T15:27:27
www.wsj.com,2016-11-01T15:42:18
www.wsj.com,2016-11-01T16:23:16
www.wsj.com,2016-11-01T16:23:18
www.wsj.com,2016-11-01T16:44:32
www.wsj.com,2016-11-01T17:22:59
www.wsj.com,2016-11-01T17:23:00
www.wsj.com,2016-11-01T17:44:05
www.wsj.com,2016-11-01T17:50:47
www.wsj.com,2016-11-01T18:03:52
www.wsj.com,2016-11-01T18:03:53
www.wsj.com,2016-11-01T18:22:07
www.wsj.com,2016-11-01T18:22:07
www.wsj.com,2016-11-01T18:27:25
www.wsj.com,2016-11-01T19:21:49
www.wsj.com,2016-11-01T19:21:50
www.wsj.com,2016-11-01T20:26:02
www.wsj.com,2016-11-01T20:26:03
www.wsj.com,2016-11-01T21:12:03
www.wsj.com,2016-11-01T21:23:21
www.wsj.com,2016-11-01T21:23:22
www.wsj.com,2016-11-01T22:21:21
www.wsj.com,2016-11-01T22:21:21
www.wsj.com,2016-11-01T23:25:31
www.wsj.com,2016-11-01T23:25:31
www.wsj.com,2016-11-02T00:21:24
www.wsj.com,2016-11-02T00:21:24
www.wsj.com,2016-11-02T01:04:18
www.wsj.com,2016-11-02T01:24:13
www.wsj.com,2016-11-02T01:24:14
www.wsj.com,2016-11-02T01:29:08
www.wsj.com,2016-11-02T01:58:37
www.wsj.com,2016-11-02T02:24:05
www.wsj.com,2016-11-02T02:24:05
www.wsj.com,2016-11-02T03:22:49
www.wsj.com,2016-11-02T03:22:50
www.wsj.com,2016-11-02T03:43:37
www.wsj.com,2016-11-02T03:43:50
www.wsj.com,2016-11-02T04:24:21
www.wsj.com,2016-11-02T04:24:22
www.wsj.com,2016-11-02T05:23:02
www.wsj.com,2016-11-02T05:26:19
www.wsj.com,2016-11-02T05:26:19
www.wsj.com,2016-11-02T06:21:35
www.wsj.com,2016-11-02T06:21:35
www.wsj.com,2016-11-02T07:24:34
www.wsj.com,2016-11-02T07:24:35
www.wsj.com,2016-11-02T08:07:34
www.wsj.com,2016-11-02T08:22:06
www.wsj.com,2016-11-02T08:22:06
www.wsj.com,2016-11-02T09:22:50
www.wsj.com,2016-11-02T09:22:50
www.wsj.com,2016-11-02T10:23:38
www.wsj.com,2016-11-02T10:23:39
www.wsj.com,2016-11-02T10:55:58
www.wsj.com,2016-11-02T10:55:58
www.wsj.com,2016-11-02T11:11:11
www.wsj.com,2016-11-02T11:11:15
www.wsj.com,2016-11-02T11:24:45
www.wsj.com,2016-11-02T11:24:46
www.wsj.com,2016-11-02T11:40:41
www.wsj.com,2016-11-02T12:22:28
www.wsj.com,2016-11-02T12:22:29
www.wsj.com,2016-11-02T13:25:58
www.wsj.com,2016-11-02T13:25:59
www.wsj.com,2016-11-02T14:22:15
www.wsj.com,2016-11-02T14:22:18
www.wsj.com,2016-11-02T15:21:35
www.wsj.com,2016-11-02T15:21:36
www.wsj.com,2016-11-02T16:22:06
www.wsj.com,2016-11-02T16:22:08
www.wsj.com,2016-11-02T16:56:50
www.wsj.com,2016-11-02T16:56:53
www.wsj.com,2016-11-02T17:24:26
www.wsj.com,2016-11-02T17:24:27
www.wsj.com,2016-11-02T18:22:24
www.wsj.com,2016-11-02T18:22:25
www.wsj.com,2016-11-02T18:27:27
www.wsj.com,2016-11-02T19:25:36
www.wsj.com,2016-11-02T19:25:36
www.wsj.com,2016-11-02T20:05:28
www.wsj.com,2016-11-02T20:05:29
www.wsj.com,2016-11-02T20:23:04
www.wsj.com,2016-11-02T20:23:05
www.wsj.com,2016-11-02T21:23:04
www.wsj.com,2016-11-02T21:23:22
www.wsj.com,2016-11-02T21:23:23
www.wsj.com,2016-11-02T21:58:51
www.wsj.com,2016-11-02T22:04:28
www.wsj.com,2016-11-02T22:04:28
www.wsj.com,2016-11-02T22:24:24
www.wsj.com,2016-11-02T22:24:25
www.wsj.com,2016-11-02T23:21:57
www.wsj.com,2016-11-02T23:21:58
www.wsj.com,2016-11-03T00:23:12
www.wsj.com,2016-11-03T00:23:13
www.wsj.com,2016-11-03T01:21:03
www.wsj.com,2016-11-03T01:21:04
www.wsj.com,2016-11-03T01:21:40
www.wsj.com,2016-11-03T01:21:40
www.wsj.com,2016-11-03T01:44:08
www.wsj.com,2016-11-03T02:26:06
www.wsj.com,2016-11-03T02:26:07
www.wsj.com,2016-11-03T03:22:13
www.wsj.com,2016-11-03T03:22:14
www.wsj.com,2016-11-03T03:25:25
www.wsj.com,2016-11-03T04:25:10
www.wsj.com,2016-11-03T04:25:11
www.wsj.com,2016-11-03T05:07:23
www.wsj.com,2016-11-03T05:11:51
www.wsj.com,2016-11-03T05:24:10
www.wsj.com,2016-11-03T05:24:11
www.wsj.com,2016-11-03T06:24:58
www.wsj.com,2016-11-03T06:24:59
www.wsj.com,2016-11-03T07:24:41
www.wsj.com,2016-11-03T07:35:37
www.wsj.com,2016-11-03T08:04:04
www.wsj.com,2016-11-03T08:04:08
www.wsj.com,2016-11-03T08:20:21
www.wsj.com,2016-11-03T09:21:29
www.wsj.com,2016-11-03T10:22:40
www.wsj.com,2016-11-03T11:22:15
www.wsj.com,2016-11-03T11:22:44
www.wsj.com,2016-11-03T12:23:36
www.wsj.com,2016-11-03T12:23:37
www.wsj.com,2016-11-03T13:22:14
www.wsj.com,2016-11-03T13:22:15
www.wsj.com,2016-11-03T13:41:02
www.wsj.com,2016-11-03T14:20:02
www.wsj.com,2016-11-03T14:20:02
www.wsj.com,2016-11-03T15:04:04
www.wsj.com,2016-11-03T15:04:04
www.wsj.com,2016-11-03T15:09:21
www.wsj.com,2016-11-03T15:09:22
www.wsj.com,2016-11-03T15:22:02
www.wsj.com,2016-11-03T15:22:03
www.wsj.com,2016-11-03T16:22:54
www.wsj.com,2016-11-03T16:22:55
www.wsj.com,2016-11-03T17:04:46
www.wsj.com,2016-11-03T17:26:24
www.wsj.com,2016-11-03T17:26:25
www.wsj.com,2016-11-03T18:17:54
www.wsj.com,2016-11-03T18:25:11
www.wsj.com,2016-11-03T18:25:11
www.wsj.com,2016-11-03T19:23:00
www.wsj.com,2016-11-03T19:23:00
www.wsj.com,2016-11-03T19:44:18
www.wsj.com,2016-11-03T19:44:18
www.wsj.com,2016-11-03T19:51:36
www.wsj.com,2016-11-03T20:06:01
www.wsj.com,2016-11-03T20:06:02
www.wsj.com,2016-11-03T20:24:48
www.wsj.com,2016-11-03T20:24:49
www.wsj.com,2016-11-03T21:26:03
www.wsj.com,2016-11-03T21:26:04
www.wsj.com,2016-11-03T22:23:40
www.wsj.com,2016-11-03T22:23:41
www.wsj.com,2016-11-03T23:27:38
www.wsj.com,2016-11-03T23:27:40
www.wsj.com,2016-11-03T23:49:26
www.wsj.com,2016-11-04T00:25:12
www.wsj.com,2016-11-04T00:25:12
www.wsj.com,2016-11-04T00:47:39
www.wsj.com,2016-11-04T00:47:39
www.wsj.com,2016-11-04T00:59:29
www.wsj.com,2016-11-04T01:24:03
www.wsj.com,2016-11-04T01:24:03
www.wsj.com,2016-11-04T01:41:56
www.wsj.com,2016-11-04T02:03:44
www.wsj.com,2016-11-04T02:03:44
www.wsj.com,2016-11-04T02:25:12
www.wsj.com,2016-11-04T02:25:13
www.wsj.com,2016-11-04T02:51:27
www.wsj.com,2016-11-04T02:51:27
www.wsj.com,2016-11-04T03:12:18
www.wsj.com,2016-11-04T03:12:18
www.wsj.com,2016-11-04T03:25:26
www.wsj.com,2016-11-04T03:25:27
www.wsj.com,2016-11-04T04:25:08
www.wsj.com,2016-11-04T04:25:09
www.wsj.com,2016-11-04T05:04:29
www.wsj.com,2016-11-04T05:04:38
www.wsj.com,2016-11-04T05:23:41
www.wsj.com,2016-11-04T05:23:41
www.wsj.com,2016-11-04T06:22:02
www.wsj.com,2016-11-04T06:22:02
www.wsj.com,2016-11-04T06:44:33
www.wsj.com,2016-11-04T06:44:33
www.wsj.com,2016-11-04T06:57:05
www.wsj.com,2016-11-04T06:57:05
www.wsj.com,2016-11-04T07:01:01
www.wsj.com,2016-11-04T07:01:04
www.wsj.com,2016-11-04T07:17:08
www.wsj.com,2016-11-04T07:26:47
www.wsj.com,2016-11-04T07:26:48
www.wsj.com,2016-11-04T07:54:58
www.wsj.com,2016-11-04T07:54:59
www.wsj.com,2016-11-04T08:13:21
www.wsj.com,2016-11-04T08:23:44
www.wsj.com,2016-11-04T08:23:45
www.wsj.com,2016-11-04T08:39:35
www.wsj.com,2016-11-04T08:46:54
www.wsj.com,2016-11-04T09:09:37
www.wsj.com,2016-11-04T09:09:38
www.wsj.com,2016-11-04T09:24:40
www.wsj.com,2016-11-04T09:24:41
www.wsj.com,2016-11-04T10:14:50
www.wsj.com,2016-11-04T10:14:50
www.wsj.com,2016-11-04T10:27:09
www.wsj.com,2016-11-04T10:27:10
www.wsj.com,2016-11-04T10:51:40
www.wsj.com,2016-11-04T10:51:41
www.wsj.com,2016-11-04T10:59:12
www.wsj.com,2016-11-04T10:59:33
www.wsj.com,2016-11-04T11:22:55
www.wsj.com,2016-11-04T11:23:36
www.wsj.com,2016-11-04T11:23:36
www.wsj.com,2016-11-04T11:31:12
www.wsj.com,2016-11-04T11:31:13
www.wsj.com,2016-11-04T12:23:15
www.wsj.com,2016-11-04T12:23:15
www.wsj.com,2016-11-04T12:58:44
www.wsj.com,2016-11-04T12:58:44
www.wsj.com,2016-11-04T13:26:24
www.wsj.com,2016-11-04T13:26:24
www.wsj.com,2016-11-04T13:32:52
www.wsj.com,2016-11-04T14:26:26
www.wsj.com,2016-11-04T14:26:27
www.wsj.com,2016-11-04T15:23:10
www.wsj.com,2016-11-04T15:23:10
www.wsj.com,2016-11-04T15:25:35
www.wsj.com,2016-11-04T16:26:40
www.wsj.com,2016-11-04T16:26:42
www.wsj.com,2016-11-04T17:25:45
www.wsj.com,2016-11-04T17:25:45
www.wsj.com,2016-11-04T17:30:04
www.wsj.com,2016-11-04T18:23:12
www.wsj.com,2016-11-04T18:23:12
www.wsj.com,2016-11-04T18:51:12
www.wsj.com,2016-11-04T19:25:19
www.wsj.com,2016-11-04T19:25:19
www.wsj.com,2016-11-04T20:03:37
www.wsj.com,2016-11-04T20:23:34
www.wsj.com,2016-11-04T20:23:35
www.wsj.com,2016-11-04T20:25:51
www.wsj.com,2016-11-04T20:52:12
www.wsj.com,2016-11-04T20:52:13
www.wsj.com,2016-11-04T21:18:36
www.wsj.com,2016-11-04T21:18:38
www.wsj.com,2016-11-04T21:23:35
www.wsj.com,2016-11-04T21:23:36
www.wsj.com,2016-11-04T21:30:41
www.wsj.com,2016-11-04T21:30:41
www.wsj.com,2016-11-04T21:31:54
www.wsj.com,2016-11-04T22:22:43
www.wsj.com,2016-11-04T22:24:51
www.wsj.com,2016-11-04T22:24:51
www.wsj.com,2016-11-04T22:57:38
www.wsj.com,2016-11-04T22:57:38
www.wsj.com,2016-11-04T23:18:23
www.wsj.com,2016-11-04T23:18:24
www.wsj.com,2016-11-04T23:19:43
www.wsj.com,2016-11-04T23:24:52
www.wsj.com,2016-11-04T23:24:53
www.wsj.com,2016-11-04T23:30:05
www.wsj.com,2016-11-04T23:50:10
www.wsj.com,2016-11-04T23:52:36
www.wsj.com,2016-11-05T00:06:38
www.wsj.com,2016-11-05T00:06:38
www.wsj.com,2016-11-05T00:24:52
www.wsj.com,2016-11-05T00:24:52
www.wsj.com,2016-11-05T00:45:26
www.wsj.com,2016-11-05T00:45:27
www.wsj.com,2016-11-05T01:23:05
www.wsj.com,2016-11-05T01:23:06
www.wsj.com,2016-11-05T01:27:47
www.wsj.com,2016-11-05T01:37:28
www.wsj.com,2016-11-05T01:38:16
www.wsj.com,2016-11-05T02:24:44
www.wsj.com,2016-11-05T02:24:45
www.wsj.com,2016-11-05T03:29:55
www.wsj.com,2016-11-05T03:29:56
www.wsj.com,2016-11-05T04:27:17
www.wsj.com,2016-11-05T04:27:23
www.wsj.com,2016-11-05T04:59:07
www.wsj.com,2016-11-05T05:08:50
www.wsj.com,2016-11-05T05:24:26
www.wsj.com,2016-11-05T05:24:26
www.wsj.com,2016-11-05T06:27:13
www.wsj.com,2016-11-05T06:27:13
www.wsj.com,2016-11-05T07:22:45
www.wsj.com,2016-11-05T07:29:52
www.wsj.com,2016-11-05T07:29:53
www.wsj.com,2016-11-05T08:28:28
www.wsj.com,2016-11-05T08:28:29
www.wsj.com,2016-11-05T09:25:09
www.wsj.com,2016-11-05T09:25:09
www.wsj.com,2016-11-05T10:27:32
www.wsj.com,2016-11-05T10:27:33
www.wsj.com,2016-11-05T11:24:12
www.wsj.com,2016-11-05T11:24:12
www.wsj.com,2016-11-05T12:25:05
www.wsj.com,2016-11-05T12:25:06
www.wsj.com,2016-11-05T13:26:53
www.wsj.com,2016-11-05T13:26:54
www.wsj.com,2016-11-05T14:26:24
www.wsj.com,2016-11-05T14:26:25
www.wsj.com,2016-11-05T14:42:30
www.wsj.com,2016-11-05T14:42:30
www.wsj.com,2016-11-05T15:27:22
www.wsj.com,2016-11-05T15:27:22
www.wsj.com,2016-11-05T16:24:42
www.wsj.com,2016-11-05T16:24:43
www.wsj.com,2016-11-05T17:23:47
www.wsj.com,2016-11-05T17:23:48
www.wsj.com,2016-11-05T18:14:18
www.wsj.com,2016-11-05T18:14:18
www.wsj.com,2016-11-05T18:26:01
www.wsj.com,2016-11-05T18:26:02
www.wsj.com,2016-11-05T19:24:31
www.wsj.com,2016-11-05T19:24:32
www.wsj.com,2016-11-05T20:22:48
www.wsj.com,2016-11-05T20:24:04
www.wsj.com,2016-11-05T20:24:04
www.wsj.com,2016-11-05T21:26:03
www.wsj.com,2016-11-05T21:26:04
www.wsj.com,2016-11-05T22:26:12
www.wsj.com,2016-11-05T22:27:07
www.wsj.com,2016-11-05T22:27:08
www.wsj.com,2016-11-05T23:30:34
www.wsj.com,2016-11-05T23:30:35
www.wsj.com,2016-11-06T00:25:24
www.wsj.com,2016-11-06T00:25:24
www.wsj.com,2016-11-06T01:23:26
www.wsj.com,2016-11-06T01:26:35
www.wsj.com,2016-11-06T01:37:58
www.wsj.com,2016-11-06T02:26:05
www.wsj.com,2016-11-06T02:26:06
www.wsj.com,2016-11-06T02:34:23
www.wsj.com,2016-11-06T03:27:35
www.wsj.com,2016-11-06T03:27:36
www.wsj.com,2016-11-06T03:27:56
www.wsj.com,2016-11-06T03:27:57
www.wsj.com,2016-11-06T04:23:17
www.wsj.com,2016-11-06T04:23:17
www.wsj.com,2016-11-06T05:00:37
www.wsj.com,2016-11-06T05:00:44
www.wsj.com,2016-11-06T05:04:24
www.wsj.com,2016-11-06T05:28:24
www.wsj.com,2016-11-06T05:28:25
www.wsj.com,2016-11-06T06:25:19
www.wsj.com,2016-11-06T06:25:19
www.wsj.com,2016-11-06T06:41:46
www.wsj.com,2016-11-06T07:21:01
www.wsj.com,2016-11-06T07:28:40
www.wsj.com,2016-11-06T07:28:41
www.wsj.com,2016-11-06T07:31:39
www.wsj.com,2016-11-06T08:27:15
www.wsj.com,2016-11-06T08:27:16
www.wsj.com,2016-11-06T09:26:53
www.wsj.com,2016-11-06T09:26:54
www.wsj.com,2016-11-06T10:23:48
www.wsj.com,2016-11-06T10:23:49
www.wsj.com,2016-11-06T11:26:52
www.wsj.com,2016-11-06T11:26:53
www.wsj.com,2016-11-06T12:25:07
www.wsj.com,2016-11-06T12:25:07
www.wsj.com,2016-11-06T12:32:30
www.wsj.com,2016-11-06T13:25:57
www.wsj.com,2016-11-06T13:25:58
www.wsj.com,2016-11-06T14:22:28
www.wsj.com,2016-11-06T14:24:45
www.wsj.com,2016-11-06T14:24:45
www.wsj.com,2016-11-06T14:28:19
www.wsj.com,2016-11-06T15:25:30
www.wsj.com,2016-11-06T15:25:36
www.wsj.com,2016-11-06T16:22:38
www.wsj.com,2016-11-06T16:22:40
www.wsj.com,2016-11-06T17:23:16
www.wsj.com,2016-11-06T17:23:17
www.wsj.com,2016-11-06T18:26:40
www.wsj.com,2016-11-06T18:26:41
www.wsj.com,2016-11-06T19:23:48
www.wsj.com,2016-11-06T19:23:50
www.wsj.com,2016-11-06T20:23:06
www.wsj.com,2016-11-06T20:23:07
www.wsj.com,2016-11-06T20:25:13
www.wsj.com,2016-11-06T20:29:59
www.wsj.com,2016-11-06T20:29:59
www.wsj.com,2016-11-06T21:24:25
www.wsj.com,2016-11-06T21:24:26
www.wsj.com,2016-11-06T22:21:52
www.wsj.com,2016-11-06T22:21:53
www.wsj.com,2016-11-06T22:26:55
www.wsj.com,2016-11-06T22:44:17
www.wsj.com,2016-11-06T22:44:17
www.wsj.com,2016-11-06T23:20:39
www.wsj.com,2016-11-06T23:20:40
www.wsj.com,2016-11-07T00:24:19
www.wsj.com,2016-11-07T00:24:19
www.wsj.com,2016-11-07T01:15:15
www.wsj.com,2016-11-07T01:21:28
www.wsj.com,2016-11-07T01:21:29
www.wsj.com,2016-11-07T01:45:59
www.wsj.com,2016-11-07T01:53:34
www.wsj.com,2016-11-07T02:20:02
www.wsj.com,2016-11-07T02:22:16
www.wsj.com,2016-11-07T02:22:16
www.wsj.com,2016-11-07T02:23:53
www.wsj.com,2016-11-07T02:41:59
www.wsj.com,2016-11-07T02:48:54
www.wsj.com,2016-11-07T02:48:54
www.wsj.com,2016-11-07T03:22:34
www.wsj.com,2016-11-07T03:22:35
www.wsj.com,2016-11-07T04:24:06
www.wsj.com,2016-11-07T04:24:06
www.wsj.com,2016-11-07T05:25:00
www.wsj.com,2016-11-07T05:25:01
www.wsj.com,2016-11-07T05:58:49
www.wsj.com,2016-11-07T06:24:00
www.wsj.com,2016-11-07T06:24:00
www.wsj.com,2016-11-07T06:56:47
www.wsj.com,2016-11-07T07:21:47
www.wsj.com,2016-11-07T07:21:47
www.wsj.com,2016-11-07T08:24:57
www.wsj.com,2016-11-07T08:24:58
www.wsj.com,2016-11-07T08:57:24
www.wsj.com,2016-11-07T08:57:24
www.wsj.com,2016-11-07T09:11:18
www.wsj.com,2016-11-07T09:22:52
www.wsj.com,2016-11-07T09:22:53
www.wsj.com,2016-11-07T10:21:35
www.wsj.com,2016-11-07T10:21:36
www.wsj.com,2016-11-07T11:08:15
www.wsj.com,2016-11-07T11:23:27
www.wsj.com,2016-11-07T11:23:28
www.wsj.com,2016-11-07T12:22:17
www.wsj.com,2016-11-07T12:22:17
www.wsj.com,2016-11-07T12:50:57
www.wsj.com,2016-11-07T12:50:57
www.wsj.com,2016-11-07T13:03:53
www.wsj.com,2016-11-07T13:03:53
www.wsj.com,2016-11-07T13:21:46
www.wsj.com,2016-11-07T13:21:48
www.wsj.com,2016-11-07T14:21:33
www.wsj.com,2016-11-07T14:24:39
www.wsj.com,2016-11-07T14:24:41
www.wsj.com,2016-11-07T14:25:55
www.wsj.com,2016-11-07T14:27:31
www.wsj.com,2016-11-07T14:28:47
www.wsj.com,2016-11-07T15:24:56
www.wsj.com,2016-11-07T15:25:05
www.wsj.com,2016-11-07T16:24:15
www.wsj.com,2016-11-07T16:32:22
www.wsj.com,2016-11-07T17:23:05
www.wsj.com,2016-11-07T17:23:07
www.wsj.com,2016-11-07T17:34:35
www.wsj.com,2016-11-07T18:26:04
www.wsj.com,2016-11-07T18:26:05
www.wsj.com,2016-11-07T19:26:23
www.wsj.com,2016-11-07T19:26:25
www.wsj.com,2016-11-07T20:25:06
www.wsj.com,2016-11-07T20:25:15
www.wsj.com,2016-11-07T21:26:29
www.wsj.com,2016-11-07T21:26:31
www.wsj.com,2016-11-07T21:56:56
www.wsj.com,2016-11-07T21:56:58
www.wsj.com,2016-11-07T22:01:21
www.wsj.com,2016-11-07T22:01:26
www.wsj.com,2016-11-07T22:01:56
www.wsj.com,2016-11-07T22:03:12
www.wsj.com,2016-11-07T22:03:22
www.wsj.com,2016-11-07T22:04:19
www.wsj.com,2016-11-07T22:04:28
www.wsj.com,2016-11-07T22:05:20
www.wsj.com,2016-11-07T22:07:43
www.wsj.com,2016-11-07T22:12:34
www.wsj.com,2016-11-07T22:15:36
www.wsj.com,2016-11-07T22:15:36
www.wsj.com,2016-11-07T22:25:27
www.wsj.com,2016-11-07T22:26:43
www.wsj.com,2016-11-07T22:27:36
www.wsj.com,2016-11-07T22:41:38
www.wsj.com,2016-11-07T23:06:39
www.wsj.com,2016-11-07T23:07:07
www.wsj.com,2016-11-07T23:19:15
www.wsj.com,2016-11-07T23:19:36
www.wsj.com,2016-11-07T23:24:56
www.wsj.com,2016-11-07T23:43:58
www.wsj.com,2016-11-07T23:48:53
www.wsj.com,2016-11-07T23:52:30
www.wsj.com,2016-11-08T00:22:30
www.wsj.com,2016-11-08T00:22:31
www.wsj.com,2016-11-08T00:41:55
www.wsj.com,2016-11-08T00:41:55
www.wsj.com,2016-11-08T00:48:42
www.wsj.com,2016-11-08T00:51:29
www.wsj.com,2016-11-08T01:22:31
